user_id,count_futures_trader,count_index_options_non_scalper,count_index_options_scalper,count_index_options_seller,count_investor,count_stock_options_non_scalper,count_stock_options_scalper,count_stock_options_seller,count_stock_trader,count_unmapped,pct_futures_trader,pct_index_options_non_scalper,pct_index_options_scalper,pct_index_options_seller,pct_investor,pct_stock_options_non_scalper,pct_stock_options_scalper,pct_stock_options_seller,pct_stock_trader,pct_unmapped,total_trades,primary_persona
csr2it156bs1obhui3n0,0,2,2,0,1,0,0,0,2,0,0.0,28.57,28.57,0.0,14.29,0.0,0.0,0.0,28.57,0.0,7,mixed
ct398in2crq4bqlvlst0,0,0,265,25,0,3,3,1,0,0,0.0,0.0,89.23,8.42,0.0,1.01,1.01,0.34,0.0,0.0,297,index options scalper
ct3dnan2crq9009t4gb0,3,5,0,2,0,0,0,0,1,0,27.27,45.45,0.0,18.18,0.0,0.0,0.0,0.0,9.09,0.0,11,mixed
ct3ehij7545f892i04k0,0,7,26,0,4,0,0,0,7,0,0.0,15.91,59.09,0.0,9.09,0.0,0.0,0.0,15.91,0.0,44,mixed
ct41ar72crq06uof7rd0,0,0,24,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,index options scalper
ct6kimr75459r2gcun30,0,9,32,0,4,0,0,0,8,0,0.0,16.98,60.38,0.0,7.55,0.0,0.0,0.0,15.09,0.0,53,index options scalper
ct782tb75451o5hc5tcg,0,7,93,0,0,0,0,0,0,0,0.0,7.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,index options scalper
ct787fr75451o5hc61ng,0,0,4,0,0,1,0,0,0,0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5,index options scalper
ct7c1i375453seuerl10,0,2,96,0,0,0,0,0,1,0,0.0,2.02,96.97,0.0,0.0,0.0,0.0,0.0,1.01,0.0,99,index options scalper
ct80sn304esbnc9uqhhg,0,0,20,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,index options scalper
ct8jsjp56bs5pla6tprg,0,6,40,0,0,58,0,2,0,0,0.0,5.66,37.74,0.0,0.0,54.72,0.0,1.89,0.0,0.0,106,mixed
ct8ktu156bs5pla6uuog,0,0,50,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,index options scalper
ctbrjqh56bs2s8vn23hg,0,534,310,7,0,21,0,0,0,0,0.0,61.24,35.55,0.8,0.0,2.41,0.0,0.0,0.0,0.0,872,index options non-scalper
ctc8d5f2crq95jtllj1g,0,6,0,10,0,0,0,0,0,0,0.0,37.5,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,16,index options seller
ctg22ij04escocr3rtc0,0,0,17,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,index options scalper
cti9pif2crq4pvpolim0,0,0,46,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,index options scalper
ctpqemg9524s73advc5g,0,4,3,0,0,0,0,0,0,0,0.0,57.14,42.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,mixed
ctujs7d5m0ps73cc87vg,0,0,5,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,index options scalper
cu1jkj09524s73fl8k0g,0,0,114,1,0,0,0,0,0,0,0.0,0.0,99.13,0.87,0.0,0.0,0.0,0.0,0.0,0.0,115,index options scalper
cu3m9dd5m0ps73fmo1l0,0,0,39,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,index options scalper
cua5m08o80ps738j9ng0,0,318,5,0,0,3,0,0,0,0,0.0,97.55,1.53,0.0,0.0,0.92,0.0,0.0,0.0,0.0,326,index options non-scalper
cue61u30mv7c73bebakg,0,1,51,1,0,0,0,0,0,0,0.0,1.89,96.23,1.89,0.0,0.0,0.0,0.0,0.0,0.0,53,index options scalper
cueidk0o80ps73b3r360,0,79,2,0,8,0,0,0,1,0,0.0,87.78,2.22,0.0,8.89,0.0,0.0,0.0,1.11,0.0,90,index options non-scalper
cueo0nl5m0ps739jk1q0,0,0,0,0,24,0,0,0,3,0,0.0,0.0,0.0,0.0,88.89,0.0,0.0,0.0,11.11,0.0,27,investor
cuf0drba29bs738f5e2g,0,0,203,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,index options scalper
cufhef30mv7c73c080c0,0,12,3,0,1,0,0,0,0,0,0.0,75.0,18.75,0.0,6.25,0.0,0.0,0.0,0.0,0.0,16,index options non-scalper
cugv74b0mv7c73a58vag,0,105,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,index options non-scalper
cuh22lt5m0ps73btegjg,0,3,92,211,1,0,0,4,0,0,0.0,0.96,29.58,67.85,0.32,0.0,0.0,1.29,0.0,0.0,311,index options seller
cuh4bod5m0ps73bti5b0,0,1,538,0,1,0,1,0,0,0,0.0,0.18,99.45,0.0,0.18,0.0,0.18,0.0,0.0,0.0,541,index options scalper
cuhfis55m0ps73bttrg0,0,0,256,0,0,0,0,0,3,0,0.0,0.0,98.84,0.0,0.0,0.0,0.0,0.0,1.16,0.0,259,index options scalper
cui9fur0mv7c7383lsi0,0,0,11,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,index options scalper
cuotbqoo80ps7398tpb0,0,206,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,index options non-scalper
cuq17ad5m0ps73ch3qhg,0,1,0,0,0,5,0,0,0,0,0.0,16.67,0.0,0.0,0.0,83.33,0.0,0.0,0.0,0.0,6,stock options non-scalper
cuqdnk3a29bs73b33an0,0,0,353,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,index options scalper
cus6ps8o80ps73e8tfq0,0,1,0,0,0,0,0,0,5,0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,83.33,0.0,6,stock trader
cusorrd5m0ps73f9anlg,0,0,213,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,index options scalper
cutcirra29bs73chadvg,0,0,0,0,0,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,48,stock options non-scalper
cuvh1bt5m0ps73as2er0,0,5,7,0,0,0,0,0,0,0,0.0,41.67,58.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,mixed
cuvmkn9689fs73cgvv9g,0,0,138,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,index options scalper
cv4rqhja29bs73fimjk0,0,1,268,0,0,2,0,0,0,0,0.0,0.37,98.89,0.0,0.0,0.74,0.0,0.0,0.0,0.0,271,index options scalper
cv5vejgo80ps738dc9s0,0,42,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,index options non-scalper
cv8qfk0o80ps73car5fg,0,9,480,1,0,0,0,0,0,0,0.0,1.84,97.96,0.2,0.0,0.0,0.0,0.0,0.0,0.0,490,index options scalper
cv9qvod5m0ps73ajo90g,0,51,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,index options non-scalper
cvc01c0o80ps738v03r0,0,0,0,9,0,0,0,0,0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9,index options seller
cveggkt5m0ps7382uuc0,0,15,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options non-scalper
cveojara29bs738si7h0,0,0,1,8,0,0,0,0,0,0,0.0,0.0,11.11,88.89,0.0,0.0,0.0,0.0,0.0,0.0,9,index options seller
cvfjnggo80ps73e2s4gg,0,3,639,0,0,0,0,0,0,0,0.0,0.47,99.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642,index options scalper
cvft2nja29bs738ueu8g,0,70,0,0,0,78,0,0,0,0,0.0,47.3,0.0,0.0,0.0,52.7,0.0,0.0,0.0,0.0,148,mixed
cvgntst5m0ps73eima8g,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,8,stock trader
cvi05bba29bs73dle0t0,0,0,15,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options scalper
cvmi4vd5m0ps73cug740,0,58,153,0,1,0,0,0,76,0,0.0,20.14,53.12,0.0,0.35,0.0,0.0,0.0,26.39,0.0,288,mixed
cvnlahgo80ps73cmd0mg,0,110,1,7,0,84,0,7,3,0,0.0,51.89,0.47,3.3,0.0,39.62,0.0,3.3,1.42,0.0,212,mixed
cvuaabja29bs73e1itug,0,0,0,0,25,0,0,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,25,investor
cvv02h0o80ps73chm3e0,0,1,5,0,0,0,1,0,4,0,0.0,9.09,45.45,0.0,0.0,0.0,9.09,0.0,36.36,0.0,11,mixed
d013u0toukes73e6lrb0,2,0,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,futures trader
d01b6qtphlnc73c2mrrg,0,0,12,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,index options scalper
d01mvu6jrbhc73btfko0,0,1,135,145,0,2,13,27,14,0,0.0,0.3,40.06,43.03,0.0,0.59,3.86,8.01,4.15,0.0,337,mixed
d03hj1k6dd6s73cfqb20,0,7,10,0,0,0,0,0,0,0,0.0,41.18,58.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,mixed
d0524ntoukes73cmbnhg,0,350,9,0,0,0,0,0,0,0,0.0,97.49,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359,index options non-scalper
d067osc6dd6s73beenng,0,300,88,0,0,0,0,0,0,0,0.0,77.32,22.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388,index options non-scalper
d06brrejrbhc73eol8kg,0,37,230,21,0,1,8,0,0,0,0.0,12.46,77.44,7.07,0.0,0.34,2.69,0.0,0.0,0.0,297,index options scalper
d06g5aejrbhc73eor9eg,0,8,687,0,0,0,0,0,0,0,0.0,1.15,98.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695,index options scalper
d06rp1loukes73cp90mg,2,102,0,26,1,0,0,0,3,0,1.49,76.12,0.0,19.4,0.75,0.0,0.0,0.0,2.24,0.0,134,index options non-scalper
d095kilphlnc73bvnqpg,0,371,300,0,0,0,0,0,0,0,0.0,55.29,44.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671,mixed
d09dj55phlnc73c02t8g,0,15,60,2,0,0,0,0,0,0,0.0,19.48,77.92,2.6,0.0,0.0,0.0,0.0,0.0,0.0,77,index options scalper
d0arh2c6dd6s73doomn0,0,245,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,index options non-scalper
d0be1tujrbhc73fgh08g,0,0,240,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,index options scalper
d0biipejrbhc73fgq9qg,26,1,0,0,0,0,0,0,0,0,96.3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,futures trader
d0fd2n46dd6s73avjvug,0,0,0,0,0,0,0,0,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,95,stock trader
d0fj3n8bkl3c73aa9k60,0,1,303,0,0,0,0,0,0,0,0.0,0.33,99.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,index options scalper
d0g96g46dd6s73b175t0,0,25,31,0,0,5,0,0,0,0,0.0,40.98,50.82,0.0,0.0,8.2,0.0,0.0,0.0,0.0,61,mixed
d0k9cr0bkl3c73bj0nu0,23,380,9,131,0,0,0,0,0,0,4.24,69.98,1.66,24.13,0.0,0.0,0.0,0.0,0.0,0.0,543,index options non-scalper
d0ngs96jrbhc73arm970,0,1,294,0,2,0,0,0,0,0,0.0,0.34,98.99,0.0,0.67,0.0,0.0,0.0,0.0,0.0,297,index options scalper
d0olht8bkl3c73b5aec0,0,19,0,0,0,0,0,0,21,0,0.0,47.5,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,40,mixed
d0pf9j6jrbhc73avtus0,0,1,0,0,0,6,0,0,0,0,0.0,14.29,0.0,0.0,0.0,85.71,0.0,0.0,0.0,0.0,7,stock options non-scalper
d0pljb8bkl3c73b720tg,0,0,66,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,index options scalper
d0q02js6dd6s73e8hkgg,0,0,4,0,1,0,0,0,0,0,0.0,0.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5,index options scalper
d0q3t86jrbhc73dmtqa0,0,0,264,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,index options scalper
d0qai9k6dd6s73c1ph1g,0,32,0,0,1,0,0,0,0,0,0.0,96.97,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,33,index options non-scalper
d0qqb4k6dd6s73c3v52g,0,9,202,2,0,0,0,0,0,0,0.0,4.23,94.84,0.94,0.0,0.0,0.0,0.0,0.0,0.0,213,index options scalper
d0r7ltc6dd6s73c50sig,0,10,317,0,0,0,0,0,0,0,0.0,3.06,96.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,index options scalper
d0u2qas6dd6s73b8ad70,0,3,42,40,4,0,0,0,0,0,0.0,3.37,47.19,44.94,4.49,0.0,0.0,0.0,0.0,0.0,89,mixed
d0u9otejrbhc7382qnag,0,0,1841,39,0,0,0,0,0,0,0.0,0.0,97.93,2.07,0.0,0.0,0.0,0.0,0.0,0.0,1880,index options scalper
d0uuq9gbkl3c739tj8p0,0,0,187,2,0,0,0,0,0,0,0.0,0.0,98.94,1.06,0.0,0.0,0.0,0.0,0.0,0.0,189,index options scalper
d0vd9tujrbhc73eqvgrg,0,21,2,0,0,0,0,0,0,0,0.0,91.3,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,index options non-scalper
d0vfc3s6dd6s73a2i3cg,0,0,386,1,1,0,0,0,14,0,0.0,0.0,96.02,0.25,0.25,0.0,0.0,0.0,3.48,0.0,402,index options scalper
d107k2mjrbhc73etn8l0,0,0,80,191,0,0,0,0,0,0,0.0,0.0,29.52,70.48,0.0,0.0,0.0,0.0,0.0,0.0,271,index options seller
d10ff80bkl3c73fv78ag,7,6,0,4,0,0,0,0,0,0,41.18,35.29,0.0,23.53,0.0,0.0,0.0,0.0,0.0,0.0,17,mixed
d10ho0ujrbhc73eui6m0,1,96,0,219,2,0,0,0,0,0,0.31,30.19,0.0,68.87,0.63,0.0,0.0,0.0,0.0,0.0,318,index options seller
d10n18gbkl3c738n01og,0,0,43,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,index options scalper
d10ok8gbkl3c738n51qg,0,20,2,0,0,13,1,0,0,0,0.0,55.56,5.56,0.0,0.0,36.11,2.78,0.0,0.0,0.0,36,mixed
d10t3lk6dd6s73f4aar0,0,203,0,0,0,1,0,0,0,0,0.0,99.51,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,204,index options non-scalper
d12p960bkl3c73f2css0,22,0,1,0,0,1,0,0,0,0,91.67,0.0,4.17,0.0,0.0,4.17,0.0,0.0,0.0,0.0,24,futures trader
d13kfs8bkl3c73f53avg,5,0,0,0,4,10,0,0,0,0,26.32,0.0,0.0,0.0,21.05,52.63,0.0,0.0,0.0,0.0,19,mixed
d15f3dujrbhc73dgekpg,0,0,7,0,2,0,1,0,12,0,0.0,0.0,31.82,0.0,9.09,0.0,4.55,0.0,54.55,0.0,22,mixed
d15tj8gbkl3c7398l6h0,0,5,93,0,0,0,0,0,0,0,0.0,5.1,94.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,index options scalper
d19eff46dd6s73c6aetg,0,1,56,312,0,0,0,0,0,0,0.0,0.27,15.18,84.55,0.0,0.0,0.0,0.0,0.0,0.0,369,index options seller
d19fin6jrbhc739u6o5g,0,0,580,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580,index options scalper
d19fn76jrbhc739u78a0,0,96,1585,6,0,1,0,0,0,0,0.0,5.69,93.9,0.36,0.0,0.06,0.0,0.0,0.0,0.0,1688,index options scalper
d19mpbc6dd6s73c71vb0,0,1,53,0,0,0,0,0,0,0,0.0,1.85,98.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54,index options scalper
d19o1l46dd6s73c76skg,0,0,526,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526,index options scalper
d1a06b8bkl3c739h08o0,0,0,326,0,8,0,0,0,0,0,0.0,0.0,97.6,0.0,2.4,0.0,0.0,0.0,0.0,0.0,334,index options scalper
d1a0als6dd6s73c9aka0,0,0,282,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282,index options scalper
d1a2430bkl3c739h9q70,0,144,195,0,0,0,0,0,0,0,0.0,42.48,57.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,mixed
d1a5pvs6dd6s73ca473g,0,15,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options non-scalper
d1akmuk6dd6s73e3vc70,0,16,480,4,0,0,5,0,0,0,0.0,3.17,95.05,0.79,0.0,0.0,0.99,0.0,0.0,0.0,505,index options scalper
d1anjs6jrbhc73fevnag,0,156,130,0,0,0,0,0,0,0,0.0,54.55,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286,mixed
d1b1ba46dd6s73e565c0,0,0,307,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307,index options scalper
d1b3c6k6dd6s73e5efh0,0,0,205,0,0,0,0,0,1,0,0.0,0.0,99.51,0.0,0.0,0.0,0.0,0.0,0.49,0.0,206,index options scalper
d1b5cn46dd6s73e5n5cg,0,0,0,0,0,76,0,0,0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,76,stock options non-scalper
d1b5uo46dd6s73e5q4qg,0,102,198,0,0,0,0,0,0,0,0.0,34.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,index options scalper
d1b79lgbkl3c739r2ih0,0,3,1870,1,0,0,0,0,0,0,0.0,0.16,99.79,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1874,index options scalper
d1bonc46dd6s73ft4h1g,0,2,0,259,0,0,0,0,0,0,0.0,0.77,0.0,99.23,0.0,0.0,0.0,0.0,0.0,0.0,261,index options seller
d1bpkl46dd6s73ft83i0,0,18,784,0,0,3,0,0,0,0,0.0,2.24,97.39,0.0,0.0,0.37,0.0,0.0,0.0,0.0,805,index options scalper
d1brh846dd6s73ftfmr0,0,25,2,182,0,0,0,0,0,0,0.0,11.96,0.96,87.08,0.0,0.0,0.0,0.0,0.0,0.0,209,index options seller
d1bs4ok6dd6s73batsr0,0,375,0,97,0,0,0,0,0,0,0.0,79.45,0.0,20.55,0.0,0.0,0.0,0.0,0.0,0.0,472,index options non-scalper
d1bvndk6dd6s73bbc0lg,6,2,0,9,0,0,0,0,0,0,35.29,11.76,0.0,52.94,0.0,0.0,0.0,0.0,0.0,0.0,17,mixed
d1c28ec6dd6s73bblli0,0,0,145,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,index options scalper
d1d6tbc6dd6s73c4ile0,0,15,28,1,0,19,0,0,0,0,0.0,23.81,44.44,1.59,0.0,30.16,0.0,0.0,0.0,0.0,63,mixed
d1da6k46dd6s73at020g,0,0,16,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,index options scalper
d1dacsk6dd6s73at0tog,0,234,0,4,0,0,0,0,0,0,0.0,98.32,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,238,index options non-scalper
d1dul4huteqs73evr5t0,0,2,0,0,0,4,0,0,0,0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,6,stock options non-scalper
d1enu81uteqs73cbv4rg,0,2,0,0,0,4,0,0,0,0,0.0,33.33,0.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,6,stock options non-scalper
d1eoighuteqs739hqis0,0,358,7,1,0,0,0,0,0,0,0.0,97.81,1.91,0.27,0.0,0.0,0.0,0.0,0.0,0.0,366,index options non-scalper
d1ev1v1uteqs739idif0,0,66,179,0,0,0,0,0,0,0,0.0,26.94,73.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,index options scalper
d1f05b1uteqs739ii9ug,0,12,0,0,1,0,0,0,0,0,0.0,92.31,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,13,index options non-scalper
d1f1r3puteqs739j2jn0,0,13,0,0,0,3,0,0,0,0,0.0,81.25,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.0,16,index options non-scalper
d1fm8pputeqs7382m2h0,5,1,0,0,0,0,0,0,0,0,83.33,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,futures trader
d1fq9mputeqs73bv9uvg,0,248,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,index options non-scalper
d1gbf5puteqs73c0u37g,0,11,0,0,1,0,0,0,1,0,0.0,84.62,0.0,0.0,7.69,0.0,0.0,0.0,7.69,0.0,13,index options non-scalper
d1gi97puteqs73c1ouq0,0,0,0,0,0,69,0,3,0,0,0.0,0.0,0.0,0.0,0.0,95.83,0.0,4.17,0.0,0.0,72,stock options non-scalper
d1hatoputeqs73c6k79g,0,441,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,index options non-scalper
d1hivls6dd6s73fe0o30,0,176,0,0,0,44,0,0,0,0,0.0,80.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,220,index options non-scalper
d1j418k6dd6s73cha100,0,15,6,0,2,55,3,0,0,0,0.0,18.52,7.41,0.0,2.47,67.9,3.7,0.0,0.0,0.0,81,stock options non-scalper
d1kbj2puteqs73dj6ig0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3,stock trader
d1kvf19uteqs73dlh9u0,0,450,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450,index options non-scalper
d1lap21uteqs73clvt8g,12,400,2,42,0,0,0,0,0,0,2.63,87.72,0.44,9.21,0.0,0.0,0.0,0.0,0.0,0.0,456,index options non-scalper
d1ll83puteqs73dot93g,0,0,3,15,0,0,0,0,0,0,0.0,0.0,16.67,83.33,0.0,0.0,0.0,0.0,0.0,0.0,18,index options seller
d1lq20s6dd6s73d0gfmg,0,29,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,index options non-scalper
d1mfvg9uteqs73e0h5b0,4,0,82,0,8,7,0,0,61,0,2.47,0.0,50.62,0.0,4.94,4.32,0.0,0.0,37.65,0.0,162,mixed
d1n5erc6dd6s73fs09lg,0,0,380,7,0,0,0,0,0,0,0.0,0.0,98.19,1.81,0.0,0.0,0.0,0.0,0.0,0.0,387,index options scalper
d1n5qh46dd6s73fs29k0,10,55,0,0,1,15,0,0,22,0,9.71,53.4,0.0,0.0,0.97,14.56,0.0,0.0,21.36,0.0,103,mixed
d1na03c6dd6s73fsrpm0,0,522,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,index options non-scalper
d1na631uteqs73eg7t20,0,6,469,0,0,0,0,0,0,0,0.0,1.26,98.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475,index options scalper
d1nas1s6dd6s73fsvti0,0,444,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444,index options non-scalper
d1nbnj8bkl3c73coi8f0,0,947,0,1,0,23,0,0,0,0,0.0,97.53,0.0,0.1,0.0,2.37,0.0,0.0,0.0,0.0,971,index options non-scalper
d1ni16obkl3c73cp70f0,0,34,43,0,0,36,3,0,0,0,0.0,29.31,37.07,0.0,0.0,31.03,2.59,0.0,0.0,0.0,116,mixed
d1o2fp1uteqs7391kmvg,0,22,536,2,0,1,1,0,0,0,0.0,3.91,95.37,0.36,0.0,0.18,0.18,0.0,0.0,0.0,562,index options scalper
d1o4kqputeqs7391sspg,0,0,61,172,0,0,0,0,0,0,0.0,0.0,26.18,73.82,0.0,0.0,0.0,0.0,0.0,0.0,233,index options seller
d1otd30bkl3c73e11jmg,0,2,389,0,0,0,0,0,1,0,0.0,0.51,99.23,0.0,0.0,0.0,0.0,0.0,0.26,0.0,392,index options scalper
d1ouoa0bkl3c73e193eg,0,8,0,1,0,0,0,0,0,0,0.0,88.89,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,9,index options non-scalper
d1p5f80bkl3c73e29ulg,0,64,29,0,0,0,0,0,0,0,0.0,68.82,31.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,index options non-scalper
d1p8lvhuteqs73da2djg,0,11,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,index options non-scalper
d1pmscgbkl3c73e48mr0,0,65,16,0,0,171,0,0,0,0,0.0,25.79,6.35,0.0,0.0,67.86,0.0,0.0,0.0,0.0,252,stock options non-scalper
d1pmvh1uteqs73dbkeag,0,0,0,0,0,0,0,0,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,99,stock trader
d1ptrj1uteqs73dcm740,0,1,0,0,0,0,0,0,9,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,10,stock trader
d1qggdk7laic73833jo0,0,128,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,index options non-scalper
d1qgkj9uteqs73dhpru0,0,40,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,index options non-scalper
d1r80nputeqs73dq32mg,0,0,15,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,index options scalper
d1r87ps6dd6s73987n7g,0,0,109,0,0,0,0,0,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,index options scalper
d1rr1ss7laic738bodk0,0,43,0,21,0,22,0,4,0,0,0.0,47.78,0.0,23.33,0.0,24.44,0.0,4.44,0.0,0.0,90,mixed
